uuid,source,orig_id,GID_0,COUNTRY,CC_1,ENGTYPE_1,GID_1,HASC_1,ISO_1,NAME_1,NL_NAME_1,TYPE_1,VARNAME_1,CC_2,ENGTYPE_2,GID_2,HASC_2,NAME_2,NL_NAME_2,TYPE_2,VARNAME_2,CC_3,ENGTYPE_3,GID_3,HASC_3,NAME_3,NL_NAME_3,TYPE_3,VARNAME_3,CC_4,ENGTYPE_4,GID_4,NAME_4,TYPE_4,VARNAME_4,CC_5,ENGTYPE_5,GID_5,NAME_5,TYPE_5
0000a292-c293-47eb-8c37-b6dc8b2d0866,KartaView,629116434,IDN,Indonesia,31.0,Province,IDN.7_1,ID.JK,ID-JK,Jakarta Raya,,Propinisi,,3171.0,City,IDN.7.3_1,ID.JK.JS,Jakarta Selatan,,Kota,,3171100.0,Sub-district,IDN.7.3.10_1,,Setia Budi,,Kecamatan,,3171100006.0,Urban Community,IDN.7.3.10.4_1,Pasar Manggis,Kelurahan,,,,,,
0000a2d7-8545-47f2-85b8-d2a9a01dfa9c,KartaView,1525867945,HUN,Hungary,,Capital City,HUN.5_1,HU.BU,HU-BU,Budapest,,Fovaros,Budapeste,,Subregion,HUN.5.1_1,,Budapesti,,Kistérség,,,,,,,,,,,,,,,,,,,,
0000a6d6-9058-4326-9d78-2279a8b4fa14,KartaView,838915338,IDN,Indonesia,31.0,Province,IDN.7_1,ID.JK,ID-JK,Jakarta Raya,,Propinisi,,3171.0,City,IDN.7.3_1,ID.JK.JS,Jakarta Selatan,,Kota,,3171100.0,Sub-district,IDN.7.3.11_1,,Setiabudi,,Kecamatan,,3171100003.0,Urban Community,IDN.7.3.11.1_1,Karet Kuningan,Kelurahan,,,,,,
0000a8fb-ffae-4d95-b684-484d99b3846e,Mapillary,1571564036372441,GBR,United Kingdom,,Constituent Country,GBR.1_1,,,,,Constituent Country,,,Metropolitan Borough,GBR.1.82_1,GB.SE,,,Metropolitan Borough,,,Metropolitan borough (city),GBR.1.82.1_1,GB.LV.LV,Liverpool,,Metropolitan borough (city),,,,GBR.1.82.1.3_1,Central,,,,,,,
0000a989-ea7a-463a-81c4-0d6144ab430b,Mapillary,1745897502427916,EST,Estonia,,County,EST.1_1,EE.HA,,Harju,,Maakond,Harjumaa|Harju maakond,,Town,EST.1.20_1,EE.HA.TA,Tallinn,,Linn,,,Administrative District,EST.1.20.10_1,,Põhja-Tallinna,,Linnaosa,,,,,,,,,,,,
0000b014-eca0-41c4-bdcb-85f2d2661667,Mapillary,968257327045573,MUS,Mauritius,,District,MUS.8_1,MU.PL,MU-PL,Port Louis,,District,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000b21a-80d3-456f-ad53-577092b36189,Mapillary,524185338572052,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.19_1,US.CA.LO,Los Angeles,,County,,,,,,,,,,,,,,,,,,,,
0000b25f-63aa-4337-8df0-cf000481c96e,Mapillary,566598214388641,BRA,Brazil,,State,BRA.14_1,BR.PA,,Pará,,Estado,,1504422.0,Municipality,BRA.14.69_2,,Marituba,,Município,,,,,,,,,,,,,,,,,,,,
0000b3db-af62-4ad4-9ef2-7abbd7ff24d6,Mapillary,666438177727946,GRC,Greece,,Decentralized administration,GRC.3_1,GR.AT,,Attica,Αττική,Apokentroménes dioikíseis,,,Region,GRC.3.1_1,,Attica,Αττική,Periféreia,,,Municipality,GRC.3.1.12_1,GR.AT.AT,Athens,Αθηναίων,Dímos,,,,,,,,,,,,
0000b517-84d3-410b-95a7-3b726a05d52e,Mapillary,939103033569981,LTU,Lithuania,,County,LTU.10_1,LT.VI,,Vilniaus,,Apskritis,Vilnius|Wilna|Vilna|Vilnious,,District Municipality,LTU.10.6_1,LT.VI.VL,Vilniaus,,Rajono Savivaldybe,Vilnius,,,,,,,,,,,,,,,,,,,
0000b811-52ac-44dc-8179-1cee4368f3a2,KartaView,676163266,IDN,Indonesia,31.0,Province,IDN.7_1,ID.JK,ID-JK,Jakarta Raya,,Propinisi,,3171.0,City,IDN.7.3_1,ID.JK.JS,Jakarta Selatan,,Kota,,3171090.0,Sub-district,IDN.7.3.12_1,,Tebet,,Kecamatan,,3171090006.0,Urban Community,IDN.7.3.12.4_1,Manggarai Selatan,Kelurahan,,,,,,
0000beba-b4af-43d8-b0af-1e428213bdeb,Mapillary,2872155426329589,USA,United States,,State,USA.44_1,US.TX,US-TX,Texas,,State,TX|Tex.,,County,USA.44.15_1,US.TX.BX,Bexar,,County,,,,,,,,,,,,,,,,,,,,
0000bf2f-fef2-4134-b3e0-da8774b5c1f3,Mapillary,512363786866332,MDA,Moldova,,City,MDA.10_1,MD.CV,,Chişinău,,Municipiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000bfac-a1e1-4c22-8d36-b317a32eeec9,Mapillary,1131261164083140,GRC,Greece,,Decentralized administration,GRC.3_1,GR.AT,,Attica,Αττική,Apokentroménes dioikíseis,,,Region,GRC.3.1_1,,Attica,Αττική,Periféreia,,,Municipality,GRC.3.1.12_1,GR.AT.AT,Athens,Αθηναίων,Dímos,,,,,,,,,,,,
0000c0d5-a8d9-4bc0-9b44-3f7243f3eed3,KartaView,1138716410,MDA,Moldova,,City,MDA.10_1,MD.CV,,Chişinău,,Municipiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000c5cd-c810-46af-b710-e1199f3bc842,Mapillary,546230736401636,BRA,Brazil,,State,BRA.25_1,BR.SP,,São Paulo,,Estado,,3550308,Municipality,BRA.25.565_2,,São Paulo,,Município,,,,,,,,,,,,,,,,,,,,
0000c71e-43bf-42ef-a32f-fd0c0e607fac,Mapillary,502236694235864,MDA,Moldova,,City,MDA.10_1,MD.CV,,Chişinău,,Municipiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000c7e4-7a13-4ba6-a362-39abc2d55724,Mapillary,337485561826028,PHL,Philippines,458.0,Province,PHL.64_1,PH.RI,PH-RIZ,Rizal,,Lalawigan,,45813.0,Municipality,PHL.64.13_1,PH.RI.TY,Taytay,,Bayan|Munisipyo,,,Village,PHL.64.13.1_1,,Dolores,,Barangay,Poblacion,,,,,,,,,,,
0000caa2-20ad-4aac-a2fb-07ec5a3cb84a,Mapillary,905708443338229,THA,Thailand,50.0,Province,THA.10_1,TH.CM,TH-50,Chiang Mai,จังหวัดเชียงใหม่,Changwat,,5001.0,District,THA.10.16_1,TH.CM.CM,Muang Chiang Mai,อำเภอเมืองเชียงใหม่,Amphoe,,,Sub district,THA.10.16.1_1,,,,Tambon,,,,,,,,,,,,
0000cb34-c0c6-4518-b536-8ec9ec9e0cb0,Mapillary,1077796409720167,ATG,Antigua and Barbuda,,Parish,ATG.4_1,AG.JO,AG-04,Saint John,,Parish,Saint John's,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000cb4a-c17e-45ea-b00f-8c5533489be5,Mapillary,214577090083455,AZE,Azerbaijan,,Region,AZE.1_1,,,Absheron,,İqtisadi Rayonu,,,City,AZE.1.2_1,AZ.BA,Bakı,,Sahar,Baku city,,,,,,,,,,,,,,,,,,,
0000ce37-15d5-43f7-ac7b-85ae42fe5748,Mapillary,2252017274934370,TTO,Trinidad and Tobago,,Region,TTO.11_1,TT.SL,TT-SJL,San Juan-Laventille,,Region,Laventille,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000ce80-828e-411b-85e9-0a060abbd4b8,Mapillary,145539000837404,DEU,Germany,9.0,Free State,DEU.2_1,DE.BY,DE-BY,Bayern,,Freistaat,Bavaria,9162.0,District,DEU.2.54_1,DE.BY.MU,München (Kreisfreie Stadt),,Kreisfreie Stadt,,91620000.0,Municipality,DEU.2.54.1_1,,München,,Einheitsgemeinde,,91620000000.0,Town,DEU.2.54.1.1_1,München,Stadt,,,,,,
0000d33a-a347-482b-996b-06f764120cb3,Mapillary,515161546175807,JPN,Japan,,Prefecture,JPN.19_1,JP.KN,JP-14,Kanagawa,神奈川県,Ken,,,City,JPN.19.5_1,JP.KN.EB,Ebina,海老名市,Shi,,,,,,,,,,,,,,,,,,,,
0000d54f-22bb-4b60-a2aa-9382a8e59480,Mapillary,4152623158135399,THA,Thailand,14.0,Province,THA.46_1,TH.PA,TH-14,Phra Nakhon Si Ayutthaya,จังหวัดพระนครศรีอยุธยา,Changwat,Phranakhon Si Ayutthaya|Ayudhya|,1401.0,District,THA.46.11_1,TH.PA.PN,Phra Nakhon Si Ayutthaya,อำเภอพระนครศรีอยุธยา,Amphoe,,,Sub district,THA.46.11.10_1,,Lumphli,,Tambon,Lum Phli,,,,,,,,,,,
0000d55c-8542-4981-bc66-c24b8daca2cf,Mapillary,517307846092598,JPN,Japan,,Prefecture,JPN.8_1,JP.FS,JP-07,Fukushima,福島県,Ken,Hukusima,,City,JPN.8.3_1,JP.FS.AZ,Aizuwakamatsu,会津若松市,Shi,,,,,,,,,,,,,,,,,,,,
0000d574-7398-4c2d-be48-38da5ec7cb2b,KartaView,634040650,IDN,Indonesia,31.0,Province,IDN.7_1,ID.JK,ID-JK,Jakarta Raya,,Propinisi,,3171.0,City,IDN.7.3_1,ID.JK.JS,Jakarta Selatan,,Kota,,3171100.0,Sub-district,IDN.7.3.10_1,,Setia Budi,,Kecamatan,,3171100006.0,Urban Community,IDN.7.3.10.4_1,Pasar Manggis,Kelurahan,,,,,,
0000d655-7b62-4696-b394-92cfbfcb5435,Mapillary,296158115550257,MDA,Moldova,,City,MDA.10_1,MD.CV,,Chişinău,,Municipiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000d83a-bb31-455b-b44f-1d4035abda02,Mapillary,323186362722897,BRA,Brazil,,State,BRA.5_1,BR.BA,BR-BA,Bahia,,Estado,Ba¡a,2927408,Municipality,BRA.5.336_2,,Salvador,,Município,,,,,,,,,,,,,,,,,,,,
0000dac2-d934-4ca7-8a64-4eb3902744fb,Mapillary,329850415372510,MEX,México,,State,MEX.15_1,MX.MX,,México,,Estado,,,Municipality,MEX.15.106_2,,Tlalnepantla de Baz,,Município,,,,,,,,,,,,,,,,,,,,
0000dcdf-9096-46a7-bca9-b910602c03e5,Mapillary,152822273464799,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.38_1,US.CA.SF,San Francisco,,County,,,,,,,,,,,,,,,,,,,,
0000de24-4ce3-4be4-b6e2-27aa2a2f4ea4,Mapillary,936654473574175,ZWE,Zimbabwe,,City,ZWE.2_1,ZW.HA,ZW-HA,Harare,,City,,,District,ZWE.2.3_2,,Harare,,District,,,Ward,ZWE.2.3.11_2,,Ward 2,,Ward,,,,,,,,,,,,
0000de44-9fd0-47d7-85b0-9d998ba29c93,Mapillary,485351782709205,CYP,Cyprus,,District,CYP.4_1,CY.NI,,Nicosia,Λευκωσία,Eparchies,Lefkosía|Levkosía|Lefkosa|Nicosi,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000df3a-bf11-470e-b97f-f6f46470ccca,Mapillary,510314167066874,AUS,Australia,1.0,State,AUS.5_1,AU.NS,AU-NSW,New South Wales,,State,,17200.0,City,AUS.5.122_1,AU.NS.SY,Sydney,,City,,,,,,,,,,,,,,,,,,,,
0000e637-9684-48f5-8ec4-7b56a2f48ade,Mapillary,283409563422415,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.19_1,US.CA.LO,Los Angeles,,County,,,,,,,,,,,,,,,,,,,,
0000e6aa-13d8-449d-991c-103b44400e9e,Mapillary,240912967637078,JPN,Japan,,Prefecture,JPN.8_1,JP.FS,JP-07,Fukushima,福島県,Ken,Hukusima,,City,JPN.8.3_1,JP.FS.AZ,Aizuwakamatsu,会津若松市,Shi,,,,,,,,,,,,,,,,,,,,
0000e889-2ebd-4ef8-81b9-a4e2feac9c23,Mapillary,230436358882269,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.19_1,US.CA.LO,Los Angeles,,County,,,,,,,,,,,,,,,,,,,,
0000e9ee-ed29-4fa3-be1c-d4f61f38c7aa,Mapillary,905064363403725,GBR,United Kingdom,,Constituent Country,GBR.3_1,,GB-SCT,Scotland,,Constituent Country,Alba,,Unitary District,GBR.3.19_1,GB.ML,Midlothian,,Unitary District,,,Unitary district,GBR.3.19.1_1,GB.ML.ML,Midlothian,,Unitary district,,,,GBR.3.19.1.5_1,Midlothian West,,,,,,,
0000ea77-7330-477e-99ba-9675e8c4cf37,Mapillary,2782332522078487,USA,United States,,State,USA.22_1,US.MA,US-MA,Massachusetts,,State,Commonwealth of Massachusetts|MA,,County,USA.22.9_1,US.MA.MI,Middlesex,,County,,,,,,,,,,,,,,,,,,,,
0000f185-1d07-48cd-97f1-1de78f66a218,Mapillary,1995171267537656,GRC,Greece,,Decentralized administration,GRC.3_1,GR.AT,,Attica,Αττική,Apokentroménes dioikíseis,,,Region,GRC.3.1_1,,Attica,Αττική,Periféreia,,,Municipality,GRC.3.1.12_1,GR.AT.AT,Athens,Αθηναίων,Dímos,,,,,,,,,,,,
0000f19e-7eb5-4e4a-a878-dafb706c18f2,Mapillary,333994808070813,USA,United States,,State,USA.22_1,US.MA,US-MA,Massachusetts,,State,Commonwealth of Massachusetts|MA,,County,USA.22.9_1,US.MA.MI,Middlesex,,County,,,,,,,,,,,,,,,,,,,,
0000f360-f1aa-445a-82fb-c579e67fbbec,Mapillary,208160741124226,PRI,Puerto Rico,,Municipality,PRI.65_1,PR.SJ,-,San Juan,,Municipio|Senatorial District,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000fac3-ab15-4d13-b5f1-4e08496deb31,Mapillary,297034671865163,SWE,Sweden,,County,SWE.15_1,SE.ST,,Stockholm,,Län,Stockholms län|Estocolmo|Stoccol,,Municipality,SWE.15.18_1,SE.ST.ST,Stockholm,,Kommuner,,,,,,,,,,,,,,,,,,,,
0000fb26-e9bb-4e26-9fd3-4b0b91502d8f,Mapillary,790037158944006,ARE,United Arab Emirates,,Emirate,ARE.3_1,AE.DU,,Dubai,دبي,Emirate,,,Sector,ARE.3.1_1,,Sector 1,,Sector,,,District,ARE.3.1.13_1,,Al Rigga,,District,,,,,,,,,,,,
0000fb2d-a32c-41f6-ad4d-bc044ed319be,Mapillary,331392368332483,CAN,Canada,35.0,Province,CAN.9_1,CA.ON,CA-ON,Ontario,,Province,Upper Canada,19.0,Regional Municipality,CAN.9.53_1,CA.ON.YO,York,,Regional Municipality,,,Town,CAN.9.53.1_1,,Aurora,,Town,,,,,,,,,,,,
0000fc3e-1101-47e1-a2b3-1e4a832ce16d,Mapillary,779805229346120,KWT,Kuwait,,Province,KWT.4_1,KW.KU,,Al Kuwayt,العاصمه,Muhafazah,"Al Asimah, Capital, Kuwait",,,,,,,,,,,,,,,,,,,,,,,,,,,
00010013-d10f-4024-8609-e59cf3661a6b,Mapillary,910118412891161,BRA,Brazil,,State,BRA.19_1,BR.RJ,BR-RJ,Rio de Janeiro,,Estado,,3304557,Municipality,BRA.19.68_2,,Rio de Janeiro,,Município,,,,,,,,,,,,,,,,,,,,
0001026c-07a0-4d09-8f98-89bd5f18974b,Mapillary,2953575601632106,THA,Thailand,50.0,Province,THA.10_1,TH.CM,TH-50,Chiang Mai,จังหวัดเชียงใหม่,Changwat,,5001.0,District,THA.10.16_1,TH.CM.CM,Muang Chiang Mai,อำเภอเมืองเชียงใหม่,Amphoe,,,Sub district,THA.10.16.1_1,,,,Tambon,,,,,,,,,,,,
000102af-d1ef-4c84-a1af-e0d2d7b6dc13,Mapillary,188154319847966,VNM,Vietnam,,City,VNM.27_1,VN.HI,,Hà Nội,,Thành phố,Ha Noi,,Urban District,VNM.27.3_1,VN.CB.HQ,Ba Đình,,Quận,Ba Dinh,,Ward,VNM.27.3.3_1,,Điện Biên,,Phường,Dien Bien,,,,,,,,,,,
00010561-f19f-421b-a41c-fc870bebfa88,Mapillary,143909501102458,BRA,Brazil,,State,BRA.5_1,BR.BA,BR-BA,Bahia,,Estado,Ba¡a,2927408,Municipality,BRA.5.336_2,,Salvador,,Município,,,,,,,,,,,,,,,,,,,,
000106cd-4092-42a2-9cc5-15c3b10e5a95,Mapillary,297396598639118,NZL,New Zealand,9.0,Region,NZL.18_1,NZ.WG,NZ-WGN,Wellington,,Region,,47.0,City,NZL.18.8_1,NZ.WG.WE,Wellington,,City,,,,,,,,,,,,,,,,,,,,
00010724-e24e-4e3b-a57d-e0d2bc5a6dde,Mapillary,3032807603625347,DEU,Germany,11.0,State,DEU.3_1,DE.BE,DE-BE,Berlin,,Land,,11000.0,District,DEU.3.1_1,DE.BE.BR,Berlin,,Kreisfreie Stadt,,110000000.0,Municipality,DEU.3.1.1_1,,Berlin,,Gemeinschaftsfreie Gemeinde,,110000000000.0,Town,DEU.3.1.1.1_1,Berlin,Stadt,,,,,,
000107af-93f5-4d94-8015-7a9ca2314126,Mapillary,638289464234790,BRB,Barbados,,Parish,BRB.8_1,BB.MI,BB-08,Saint Michael,,Parish,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00010939-a5ce-473f-91f1-f070784a6420,Mapillary,3957571437657026,SWE,Sweden,,County,SWE.18_1,SE.VB,,Västerbotten,,Län,Västerbottens län,,Municipality,SWE.18.12_1,SE.VB.UM,Umeå,,Kommuner,,,,,,,,,,,,,,,,,,,,
00010ed4-fc10-4ff6-bc12-280d9d316c42,Mapillary,290412489232688,MNG,Mongolia,,Municipality,MNG.21_1,MN.UB,MN-1,Ulaanbaatar,,Hot,Oulan-Bator|Ulan Bator|Ulan Bato,,Sum,MNG.21.1_1,,Ulan Bator,,Soum,,,,,,,,,,,,,,,,,,,,
0001130c-24f3-4cb6-b0ee-0051a7eb5dc0,Mapillary,307262127442334,JPN,Japan,,Prefecture,JPN.8_1,JP.FS,JP-07,Fukushima,福島県,Ken,Hukusima,,City,JPN.8.3_1,JP.FS.AZ,Aizuwakamatsu,会津若松市,Shi,,,,,,,,,,,,,,,,,,,,
000113db-6489-4c11-ae1f-1f46e093ab5e,KartaView,822231818,IDN,Indonesia,31.0,Province,IDN.7_1,ID.JK,ID-JK,Jakarta Raya,,Propinisi,,3171.0,City,IDN.7.3_1,ID.JK.JS,Jakarta Selatan,,Kota,,3171100.0,Sub-district,IDN.7.3.11_1,,Setiabudi,,Kecamatan,,3171100003.0,Urban Community,IDN.7.3.11.1_1,Karet Kuningan,Kelurahan,,,,,,
0001196b-dc30-4a5c-8fc0-924ab6b296a7,Mapillary,958148448088279,DEU,Germany,11,State,DEU.3_1,DE.BE,DE-BE,Berlin,,Land,,11000,District,DEU.3.1_1,DE.BE.BR,Berlin,,Kreisfreie Stadt,,110000000,Municipality,DEU.3.1.1_1,,Berlin,,Gemeinschaftsfreie Gemeinde,,110000000000.0,Town,DEU.3.1.1.1_1,Berlin,Stadt,,,,,,
000119cf-25c7-4477-ad2d-7186f58b5a0a,Mapillary,486969925980660,USA,United States,,Federal District,USA.9_1,US.DC,US-DC,District of Columbia,,Federal District,DC|D.C.,,District,USA.9.1_1,US.DC.DI,District of Columbia,,District,,,,,,,,,,,,,,,,,,,,
00011b9a-bcf6-46c7-9771-d4dda713bf25,Mapillary,6303790033072594,DEU,Germany,9.0,Free State,DEU.2_1,DE.BY,DE-BY,Bayern,,Freistaat,Bavaria,9162.0,District,DEU.2.54_1,DE.BY.MU,München (Kreisfreie Stadt),,Kreisfreie Stadt,,91620000.0,Municipality,DEU.2.54.1_1,,München,,Einheitsgemeinde,,91620000000.0,Town,DEU.2.54.1.1_1,München,Stadt,,,,,,
00011e03-e4c9-4dc7-9bf7-9c6655ca8862,Mapillary,3627253990894415,JPN,Japan,,Prefecture,JPN.19_1,JP.KN,JP-14,Kanagawa,神奈川県,Ken,,,City,JPN.19.5_1,JP.KN.EB,Ebina,海老名市,Shi,,,,,,,,,,,,,,,,,,,,
00011f6e-a4d3-4ad5-85fa-886a1ab8ccd2,Mapillary,195447175733764,DEU,Germany,9.0,Free State,DEU.2_1,DE.BY,DE-BY,Bayern,,Freistaat,Bavaria,9162.0,District,DEU.2.54_1,DE.BY.MU,München (Kreisfreie Stadt),,Kreisfreie Stadt,,91620000.0,Municipality,DEU.2.54.1_1,,München,,Einheitsgemeinde,,91620000000.0,Town,DEU.2.54.1.1_1,München,Stadt,,,,,,
000121e0-a16a-43e4-b22d-a67af22934eb,Mapillary,474137690680710,MYS,Malaysia,,Federal Territory,MYS.4_1,MY.KL,,Kuala Lumpur,,Wilayah Persekutuan,Federal Territory of Kuala Lumpu,,Federal Territory,MYS.4.1_1,MY.KL.KL,Kuala Lumpur,,Wilayah Persekutuan,,,,,,,,,,,,,,,,,,,,
00012328-ebd7-4ef1-8881-476137936ab5,Mapillary,478590159859389,USA,United States,,State,USA.21_1,US.MD,US-MD,Maryland,,State,MD,,County,USA.21.3_1,US.MD.BA,Baltimore,,County,,,,,,,,,,,,,,,,,,,,
00012336-df94-4ce9-8190-3957071ebe35,Mapillary,146909274076464,GRC,Greece,,Decentralized administration,GRC.3_1,GR.AT,,Attica,Αττική,Apokentroménes dioikíseis,,,Region,GRC.3.1_1,,Attica,Αττική,Periféreia,,,Municipality,GRC.3.1.12_1,GR.AT.AT,Athens,Αθηναίων,Dímos,,,,,,,,,,,,
00012340-a776-44c5-8a20-c9a8caa0c37e,Mapillary,472180783865399,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.19_1,US.CA.LO,Los Angeles,,County,,,,,,,,,,,,,,,,,,,,
00012447-209f-4f06-aac2-eddde180c964,Mapillary,741575380395372,LVA,Latvia,,Province,LVA.3_1,R,LV-RIX,Riga,,Province,,,District,LVA.3.3_1,LV.RG,Riga,,Aprinki|rajoni,Riga incl. Jurmala|Riia,,,,,,,,,,,,,,,,,,,
000124b1-79ef-4158-acdb-43f02c6a0697,KartaView,27685732,USA,United States,,State,USA.21_1,US.MD,US-MD,Maryland,,State,MD,,County,USA.21.3_1,US.MD.BA,Baltimore,,County,,,,,,,,,,,,,,,,,,,,
000125c3-9e8d-4e81-bff8-af170b7779ae,Mapillary,486754535898710,CZE,Czechia,,Region,CZE.11_1,CZ.SK,,Prague,,Kraj,Prag |Hlavní město Praha,,District,CZE.11.1_1,,Praha 1,,Okres,,,,,,,,,,,,,,,,,,,,
0001261e-7f12-4607-a74f-6966c5d4ca48,Mapillary,302983294675564,USA,United States,,Federal District,USA.9_1,US.DC,US-DC,District of Columbia,,Federal District,DC|D.C.,,District,USA.9.1_1,US.DC.DI,District of Columbia,,District,,,,,,,,,,,,,,,,,,,,
0001283e-578e-4a45-9d69-93f7b0a89e8a,Mapillary,159802205973450,AUS,Australia,3.0,State,AUS.7_1,AU.QL,AU-QLD,Queensland,,State,,35600.0,Shire,AUS.7.47_1,AU.QL.MW,Murweh,,Shire,,,,,,,,,,,,,,,,,,,,
000128f0-e707-49c0-b491-f1270afd9a8a,Mapillary,247981367120742,CHL,Chile,RM,Metropolian Region,CHL.14_1,CL.RM,,Santiago Metropolitan,,Región Metropolitana,Región Metropolitana|Région Metr,,Province,CHL.14.5_1,CL.RM.SG,Santiago,,Provincia,,,Municipality,CHL.14.5.5_1,,Estación Central,,Comuna,,,,,,,,,,,,
00012a1f-0373-423b-a77e-aec719ce9db9,Mapillary,462980244810233,PRY,Paraguay,,Department,PRY.9_1,PY.CE,PY-11,Central,,Departamento,,,District,PRY.9.15_1,PY.CE.SL,San Lorenzo,,Distrito,,,,,,,,,,,,,,,,,,,,
00012c81-7685-46aa-9551-a5e15815ab60,Mapillary,316667177144028,COL,Colombia,,Department,COL.28_2,CO.ST,CO-SAN,Santander,,Departamento,,,Municipality,COL.28.9_2,CO.ST.BU,Bucaramanga,,Municipio,,,,,,,,,,,,,,,,,,,,
00013421-fa5f-4862-8b57-f7c8d81cfc1c,Mapillary,2850486245245285,PHL,Philippines,458.0,Province,PHL.64_1,PH.RI,PH-RIZ,Rizal,,Lalawigan,,45805.0,Municipality,PHL.64.5_1,PH.RI.CI,Cainta,,Bayan|Munisipyo,,,Village,PHL.64.5.4_1,,San Juan,,Barangay,,,,,,,,,,,,
00013568-91bb-4b21-ac75-23f8b70d8e1e,Mapillary,849835542237610,RUS,Russia,,City,RUS.43_1,,,Moscow City,,Gorod,,,District,RUS.43.1_1,,Central,,Okrug,Central Administrative Okrug,,,RUS.43.1.7_1,,117,,Raion,,,,,,,,,,,,
000137ca-09b7-4890-aee9-cb10da53c720,KartaView,272863591,USA,United States,,State,USA.22_1,US.MA,US-MA,Massachusetts,,State,Commonwealth of Massachusetts|MA,,County,USA.22.9_1,US.MA.MI,Middlesex,,County,,,,,,,,,,,,,,,,,,,,
00013b29-64cf-4389-a7d9-feb68c8b9c92,Mapillary,468577004398637,MEX,México,,State,MEX.19_1,MX.NL,,Nuevo León,,Estado,,,Municipality,MEX.19.40_2,,Monterrey,,Município,,,,,,,,,,,,,,,,,,,,
00013d0c-9a20-4a77-b832-01def154f9bd,KartaView,11438386,CAN,Canada,59.0,Province,CAN.2_1,CA.BC,CA-BC,British Columbia,,Province,Colombie britannique|New Caledon,15.0,Regional District,CAN.2.14_1,CA.BC.GV,Greater Vancouver,,Regional District,,,City,CAN.2.14.34_1,,Vancouver,,Cité,,,,,,,,,,,,
00013f60-e4f3-4473-b2b3-d0da400a6f44,Mapillary,1199587487150672,REU,Réunion,,Arrondissement,REU.2_1,RE.DN,,Saint-Denis,,Arrondissement,,,Commune,REU.2.3_1,RE.DN.DN,Saint-Denis,,Commune,,,,,,,,,,,,,,,,,,,,
00013f64-6943-4573-8a12-8c9186d71947,Mapillary,314188040299274,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.19_1,US.CA.LO,Los Angeles,,County,,,,,,,,,,,,,,,,,,,,
00014466-b9f8-47e7-a881-8c37167d45ca,Mapillary,862453381013759,JPN,Japan,,Metropolis,JPN.41_1,JP.TK,JP-13,Tokyo,東京都,To,Edo|Yedo|Tokio|T¢quio,,Special Ward,JPN.41.43_1,,Ōta,大田区,Special Ward,,,,,,,,,,,,,,,,,,,,
000144aa-d77a-42b1-9ccb-7646cc1a9866,Mapillary,800889153963674,LVA,Latvia,,Province,LVA.3_1,R,LV-RIX,Riga,,Province,,,District,LVA.3.3_1,LV.RG,Riga,,Aprinki|rajoni,Riga incl. Jurmala|Riia,,,,,,,,,,,,,,,,,,,
000146f9-013d-463e-a475-bc0a90112ddc,Mapillary,818950599019052,USA,United States,,State,USA.21_1,US.MD,US-MD,Maryland,,State,MD,,County,USA.21.3_1,US.MD.BA,Baltimore,,County,,,,,,,,,,,,,,,,,,,,
00014874-fafc-47de-bf00-06bae6941453,Mapillary,1400647203632330,HND,Honduras,,Department,HND.8_1,HN.FM,,Francisco Morazán,,Departamento,Tegucigalpa,,Municipality,HND.8.4_1,HN.FM.DC,Distrito Central,,Municipio,,,,,,,,,,,,,,,,,,,,
00014932-7c89-4c27-8fde-3baaac6a0970,Mapillary,1172785846483009,SRB,Serbia,,City,SRB.3_1,RS.BG,,Grad Beograd,Београд,Grad,Belgrade,,Town|Municipal,SRB.3.8_1,,Palilula,Палилула,Opštine,,,,,,,,,,,,,,,,,,,,
000149cb-846c-4e11-b099-e95fbecb0878,Mapillary,430153814919854,USA,United States,,State,USA.39_1,US.PA,US-PA,Pennsylvania,,State,Commonwealth of Pennsylvania|PA,,County,USA.39.6_1,US.PA.BK,Berks,,County,,,,,,,,,,,,,,,,,,,,
00014a4b-965e-4b64-802c-e132361589ad,Mapillary,681485096516425,BHR,Bahrain,,Governorate,BHR.1_1,BH.CA,,Capital,,Muhafazah,Muhafazat al-'Asimah,,,,,,,,,,,,,,,,,,,,,,,,,,,
